file|object|label|english|portuguese|spanish
/jet-composites/buyers/buyer-case-financial-transactions/resources/nls/buyer-case-financial-transactions-strings.ts|root.buyer-case-financial-transactions.tableHeaders|netPostingAmount|Net posting amount||
/jet-composites/buyers/buyer-case-financial-transactions/resources/nls/buyer-case-financial-transactions-strings.ts|root.buyer-case-financial-transactions.tableHeaders|postingVATAmount|Posting VAT amount||
/jet-composites/buyers/buyer-case-financial-transactions/resources/nls/buyer-case-financial-transactions-strings.ts|root.buyer-case-financial-transactions.tableHeaders|totalPostingAmount|Total posting amount||
/jet-composites/buyers/buyer-case-financial-transactions/resources/nls/buyer-case-financial-transactions-strings.ts|root.buyer-case-financial-transactions.tableHeaders|totalNetPostingAmount|Total net posting amount||
/jet-composites/buyers/buyer-case-financial-transactions/resources/nls/buyer-case-financial-transactions-strings.ts|root.buyer-case-financial-transactions.tableHeaders|totalPostingVATAmount|Total posting VAT amount||
/jet-composites/buyers/buyer-case-history/resources/nls/buyer-case-history-strings.ts|root.buyer-case-history|yes|Yes||
/jet-composites/buyers/buyer-case-history/resources/nls/buyer-case-history-strings.ts|root.buyer-case-history|no|No||
/jet-composites/buyers/buyer-case-history/resources/nls/buyer-case-history-strings.ts|root.buyer-case-history|noData|No data||
/jet-composites/buyers/buyer-case-history/resources/nls/buyer-case-history-strings.ts|root.buyer-case-history.titles|history|History||
/jet-composites/buyers/buyer-case-history/resources/nls/buyer-case-history-strings.ts|root.buyer-case-history.titles|historyNote|History - Note||
/jet-composites/buyers/buyer-case-history/resources/nls/buyer-case-history-strings.ts|root.buyer-case-history.labels|onlyManuallyActions|Only manually actions||
/jet-composites/buyers/buyer-case-history/resources/nls/buyer-case-history-strings.ts|root.buyer-case-history.tableColumns|description|Description||
/jet-composites/buyers/buyer-case-history/resources/nls/buyer-case-history-strings.ts|root.buyer-case-history.tableColumns|date|Date||
/jet-composites/buyers/buyer-case-history/resources/nls/buyer-case-history-strings.ts|root.buyer-case-history.tableColumns|userId|UserID||
/jet-composites/buyers/buyer-case-history/resources/nls/buyer-case-history-strings.ts|root.buyer-case-history.placeholders|noRowSelected|No row selected||
/jet-composites/buyers/buyer-case-liability/resources/nls/buyer-case-liability-strings.ts|root.buyer-case-liability.title|liability|Liability||
/jet-composites/buyers/buyer-case-liability/resources/nls/buyer-case-liability-strings.ts|root.buyer-case-liability.header|type|Type||
/jet-composites/buyers/buyer-case-liability/resources/nls/buyer-case-liability-strings.ts|root.buyer-case-liability.header|amount|Amount||
/jet-composites/buyers/buyer-case-liability/resources/nls/buyer-case-liability-strings.ts|root.buyer-case-liability.liability|claimPayment|Claim payments||
/jet-composites/buyers/buyer-case-liability/resources/nls/buyer-case-liability-strings.ts|root.buyer-case-liability.liability|costPayment|Cost payments||
/jet-composites/buyers/buyer-case-liability/resources/nls/buyer-case-liability-strings.ts|root.buyer-case-liability.liability|otherPayments|Other paymets||
/jet-composites/buyers/buyer-case-liability/resources/nls/buyer-case-liability-strings.ts|root.buyer-case-liability.liability|receipts|Receipts||
/jet-composites/buyers/buyer-case-liability/resources/nls/buyer-case-liability-strings.ts|root.buyer-case-liability.liability|netPosition|Net position||
/jet-composites/buyers/buyer-case-liability/resources/nls/buyer-case-liability-strings.ts|root.buyer-case-liability.liability|totalOutstandingDebt|Total outstanding debts covered by CLD||
/jet-composites/buyers/buyer-case-liability/resources/nls/buyer-case-liability-strings.ts|root.buyer-case-liability.liability|guaranteedAmountCovered|Quaranteed amount covered||
/jet-composites/buyers/buyer-change-ownership-popup/resources/nls/buyer-change-ownership-popup-strings.ts|root.buyer-change-ownership-popup|title|CHANGE OWNERSHIP||
/jet-composites/buyers/buyer-change-ownership-popup/resources/nls/buyer-change-ownership-popup-strings.ts|root.buyer-change-ownership-popup|description|Select the new individual owner or owner group from the selection list to change the ownership of the selected buyers||
/jet-composites/buyers/buyer-change-ownership-popup/resources/nls/buyer-change-ownership-popup-strings.ts|root.buyer-change-ownership-popup.messages|confirmation|Owner changed successfully||
/jet-composites/buyers/buyer-change-ownership-popup/resources/nls/buyer-change-ownership-popup-strings.ts|root.buyer-change-ownership-popup.messages|confirmationDetail|The owner of the selected set of {processed} buyers have been changed successfully||
/jet-composites/buyers/buyer-change-ownership-popup/resources/nls/buyer-change-ownership-popup-strings.ts|root.buyer-change-ownership-popup.messages|error|Wrong owner changes||
/jet-composites/buyers/buyer-change-ownership-popup/resources/nls/buyer-change-ownership-popup-strings.ts|root.buyer-change-ownership-popup.messages|errorDetail|The owner changes of the selected set of {processed} buyers has failed||
/jet-composites/buyers/buyer-change-ownership-popup/resources/nls/buyer-change-ownership-popup-strings.ts|root.buyer-change-ownership-popup|owner|Owner *||
/jet-composites/buyers/buyer-change-ownership-popup/resources/nls/buyer-change-ownership-popup-strings.ts|root.buyer-change-ownership-popup.buttons|cancel|CANCEL|CANCELAR|CANCELAR
/jet-composites/buyers/buyer-change-ownership-popup/resources/nls/buyer-change-ownership-popup-strings.ts|root.buyer-change-ownership-popup.buttons|change|CHANGE|MODIFICAR|
/jet-composites/buyers/buyer-change-tag-popup/resources/nls/buyer-change-tag-popup-strings.ts|root.buyer-change-tag-popup.titles|addTag|ADD TAG|ADICIONAR MARCA��O|A�adir marca
/jet-composites/buyers/buyer-change-tag-popup/resources/nls/buyer-change-tag-popup-strings.ts|root.buyer-change-tag-popup.titles|replaceTag|REPLACE TAG|SUBSTITUIR MARCA��O|
/jet-composites/buyers/buyer-change-tag-popup/resources/nls/buyer-change-tag-popup-strings.ts|root.buyer-change-tag-popup.titles|removeTag|REMOVE TAG|REMOVER MARCA��O|
/jet-composites/buyers/buyer-change-tag-popup/resources/nls/buyer-change-tag-popup-strings.ts|root.buyer-change-tag-popup.descriptions|selectAdd|Select the tag to add to the selected buyers.||
/jet-composites/buyers/buyer-change-tag-popup/resources/nls/buyer-change-tag-popup-strings.ts|root.buyer-change-tag-popup.descriptions|selectReplace|Select the tag to replace be replaced by the new tag for the selected buyers (if aplicable).||
/jet-composites/buyers/buyer-change-tag-popup/resources/nls/buyer-change-tag-popup-strings.ts|root.buyer-change-tag-popup.descriptions|selectRemove|Select the tag to add to, replace by or remove from the set of tags of the selected buyers (if aplicable).||
/jet-composites/buyers/buyer-change-tag-popup/resources/nls/buyer-change-tag-popup-strings.ts|root.buyer-change-tag-popup.messages|confirmationChange|Tag set changed successfully {operation}||
/jet-composites/buyers/buyer-change-tag-popup/resources/nls/buyer-change-tag-popup-strings.ts|root.buyer-change-tag-popup.messages|confirmationChangeDetail|The tag set of the selected set of {processed} buyers have been changed successfully.||
/jet-composites/buyers/buyer-change-tag-popup/resources/nls/buyer-change-tag-popup-strings.ts|root.buyer-change-tag-popup.messages|errorChange|Wrong tag set changes {operation}||
/jet-composites/buyers/buyer-change-tag-popup/resources/nls/buyer-change-tag-popup-strings.ts|root.buyer-change-tag-popup.messages|errorChangedetail|The tag set changes of the selected set of {processed} buyers has failed.||
/jet-composites/buyers/buyer-change-tag-popup/resources/nls/buyer-change-tag-popup-strings.ts|root.buyer-change-tag-popup.labels|selectOne|Select an option|Seleccionar uma op��o|
/jet-composites/buyers/buyer-change-tag-popup/resources/nls/buyer-change-tag-popup-strings.ts|root.buyer-change-tag-popup.labels|newTag|New tag *|Nova marca��o|
/jet-composites/buyers/buyer-change-tag-popup/resources/nls/buyer-change-tag-popup-strings.ts|root.buyer-change-tag-popup.labels|tagToBeReplaced|Tag to be replaced *|Marca��o a ser substitu�da|
/jet-composites/buyers/buyer-change-tag-popup/resources/nls/buyer-change-tag-popup-strings.ts|root.buyer-change-tag-popup.labels|removeTag|Remove tag *|Removar marca��o|
/jet-composites/buyers/buyer-change-tag-popup/resources/nls/buyer-change-tag-popup-strings.ts|root.buyer-change-tag-popup.buttons|cancel|CANCEL|CANCELAR|CANCELAR
/jet-composites/buyers/buyer-change-tag-popup/resources/nls/buyer-change-tag-popup-strings.ts|root.buyer-change-tag-popup.buttons|add|ADD|ADICIONAR|A�ADIR
/jet-composites/buyers/buyer-change-tag-popup/resources/nls/buyer-change-tag-popup-strings.ts|root.buyer-change-tag-popup.buttons|replace|REPLACE|SUBSTITUIR|
/jet-composites/buyers/buyer-change-tag-popup/resources/nls/buyer-change-tag-popup-strings.ts|root.buyer-change-tag-popup.buttons|remove|REMOVE|REMOVER|
/jet-composites/buyers/buyer-contacts/resources/nls/buyer-contacts-strings.ts|root.buyer-contacts|no|No|N�o|
/jet-composites/buyers/buyer-contacts/resources/nls/buyer-contacts-strings.ts|root.buyer-contacts|yes|Yes|Sim|
/jet-composites/buyers/buyer-contacts/resources/nls/buyer-contacts-strings.ts|root.buyer-contacts|newContact|Add new contact|Adicionar novo contacto|A�adir nuevo cotnacto
/jet-composites/buyers/buyer-contacts/resources/nls/buyer-contacts-strings.ts|root.buyer-contacts|contactType|Contact type|Tipo de contacto|Tipo de contacto
/jet-composites/buyers/buyer-contacts/resources/nls/buyer-contacts-strings.ts|root.buyer-contacts|firstName|First Name|Nome|
/jet-composites/buyers/buyer-contacts/resources/nls/buyer-contacts-strings.ts|root.buyer-contacts|secondName|Last Name|Apelido|
/jet-composites/buyers/buyer-contacts/resources/nls/buyer-contacts-strings.ts|root.buyer-contacts|salutation|Salutation|T�tulo|
/jet-composites/buyers/buyer-contacts/resources/nls/buyer-contacts-strings.ts|root.buyer-contacts|departament|Departament|Departamento|
/jet-composites/buyers/buyer-contacts/resources/nls/buyer-contacts-strings.ts|root.buyer-contacts|position|Position|Cargo|
/jet-composites/buyers/buyer-contacts/resources/nls/buyer-contacts-strings.ts|root.buyer-contacts|telephone|Telephone|Telefone|
/jet-composites/buyers/buyer-contacts/resources/nls/buyer-contacts-strings.ts|root.buyer-contacts|phoneNumber|Phone Number|N�mero de telefone|
/jet-composites/buyers/buyer-contacts/resources/nls/buyer-contacts-strings.ts|root.buyer-contacts|mobileNumber|Mobile Number|N�mero de telem�vel|
/jet-composites/buyers/buyer-contacts/resources/nls/buyer-contacts-strings.ts|root.buyer-contacts|emailAddress|E-mail address|Endere�o de e-mail|Direcci�n de email
/jet-composites/buyers/buyer-contacts/resources/nls/buyer-contacts-strings.ts|root.buyer-contacts|language|Language|Idioma|
/jet-composites/buyers/buyer-contacts/resources/nls/buyer-contacts-strings.ts|root.buyer-contacts|gdpr|GDPR details|Detalhes GDPR|Detalles GDPR
/jet-composites/buyers/buyer-contacts/resources/nls/buyer-contacts-strings.ts|root.buyer-contacts|privatePerson|Private person flag||
/jet-composites/buyers/buyer-contacts/resources/nls/buyer-contacts-strings.ts|root.buyer-contacts|dateBirth|Date of Birth|Data de nascimento|Fecha de nacimiento
/jet-composites/buyers/buyer-contacts/resources/nls/buyer-contacts-strings.ts|root.buyer-contacts|preferredContactMethod|Preferred contact method|Forma de contacto preferencial|
/jet-composites/buyers/buyer-contacts/resources/nls/buyer-contacts-strings.ts|root.buyer-contacts|addresses|Address|Endere�o|Direcci�n
/jet-composites/buyers/buyer-contacts/resources/nls/buyer-contacts-strings.ts|root.buyer-contacts|email|Email|E-mail|E-mail
/jet-composites/buyers/buyer-contacts/resources/nls/buyer-contacts-strings.ts|root.buyer-contacts|fill|Fill in|Preencher|Completar
/jet-composites/buyers/buyer-contacts/resources/nls/buyer-contacts-strings.ts|root.buyer-contacts|selectOne|Select one|Seleccione uma op��o|
/jet-composites/buyers/buyer-contacts/resources/nls/buyer-contacts-strings.ts|root.buyer-contacts|addNewContact|ADD NEW CONTACT|ADICIONAR NOVO CONTACTO|A�ADIR NUEVO CONTACTO
/jet-composites/buyers/buyer-contacts/resources/nls/buyer-contacts-strings.ts|root.buyer-contacts|cancel|CANCEL|CANCELAR|CANCELAR
/jet-composites/buyers/buyer-contacts/resources/nls/buyer-contacts-strings.ts|root.buyer-contacts|addContact|ADD CONTACT|ADICIONAR CONTACTO|A�ADIR CONTACTO
/jet-composites/buyers/buyer-contacts/resources/nls/buyer-contacts-strings.ts|root.buyer-contacts|editContact|Edit contact|Editar contacto|
/jet-composites/buyers/buyer-contacts/resources/nls/buyer-contacts-strings.ts|root.buyer-contacts|editContactM|EDIT CONTACT|EDITAR CONTACTO|
/jet-composites/buyers/buyer-contacts/resources/nls/buyer-contacts-strings.ts|root.buyer-contacts|deleteContact|Delete contact|Remover contacto|
/jet-composites/buyers/buyer-contacts/resources/nls/buyer-contacts-strings.ts|root.buyer-contacts|deleteContactM|DELETE CONTACT|REMOVER CONTACTO|
/jet-composites/buyers/buyer-contacts/resources/nls/buyer-contacts-strings.ts|root.buyer-contacts|mainContact|Set as main contact|Definir como contacto principal|
/jet-composites/buyers/buyer-contacts/resources/nls/buyer-contacts-strings.ts|root.buyer-contacts|pleaseFill|Please fill in the contact details and provide at least one phone number, mobile number and/or one email address.|Por favor preencha os detalhes de contacto e indique pelo menos um n�mero de telefone e/ou um endere�o de e-mail|
/jet-composites/buyers/buyer-contacts/resources/nls/buyer-contacts-strings.ts|root.buyer-contacts|deleteConfirmation|Are you sure you want to delete this contact?|Tem a certeza que pretende remover este contacto?|�Est� seguro de eliminar el contacto?
/jet-composites/buyers/buyer-contacts/resources/nls/buyer-contacts-strings.ts|root.buyer-contacts|delete|DELETE|REMOVER|
/jet-composites/buyers/buyer-contacts/resources/nls/buyer-contacts-strings.ts|root.buyer-contacts|activeContacts|Active contacts (address)|Contactos activos (endere�o)|
/jet-composites/buyers/buyer-contacts/resources/nls/buyer-contacts-strings.ts|root.buyer-contacts|history|History|Hist�rico|
/jet-composites/buyers/buyer-contacts/resources/nls/buyer-contacts-strings.ts|root.buyer-contacts.notification|confirm|Data saved correctly|Dados guardados correctamente|Datos guardados correctamente
/jet-composites/buyers/buyer-contacts/resources/nls/buyer-contacts-strings.ts|root.buyer-contacts.notification|delete|Date delete correctly|Data removida correctamente|Fecha eliminada correctamente
/jet-composites/buyers/buyer-contacts/resources/nls/buyer-contacts-strings.ts|root.buyer-contacts.notification|error|There was an error saving the data|Ocorreu um erro ao guardar os dados|
/jet-composites/buyers/buyer-contacts/resources/nls/buyer-contacts-strings.ts|root.buyer-contacts.contactHistory|ariaLabel|Contact history popup||
/jet-composites/buyers/buyer-contacts/resources/nls/buyer-contacts-strings.ts|root.buyer-contacts.contactHistory|title|VIEW CONTACT HISTORY|VER HIST�RICO DE CONTACTOS|
/jet-composites/buyers/buyer-contacts/resources/nls/buyer-contacts-strings.ts|root.buyer-contacts.contactHistory|description|Please find below an overview of historic contacts|Encontrar� abaixo uma rela��o do hist�rico de contactos|
/jet-composites/buyers/buyer-contacts/resources/nls/buyer-contacts-strings.ts|root.buyer-contacts.contactHistory|contact|Contact|Contacto|Contacto
/jet-composites/buyers/buyer-contacts/resources/nls/buyer-contacts-strings.ts|root.buyer-contacts.contactHistory|contactType|Contact type|Tipo de contacto|Tipo de contacto
/jet-composites/buyers/buyer-contacts/resources/nls/buyer-contacts-strings.ts|root.buyer-contacts.contactHistory|createdBy|Created by|Criado por|Creado por
/jet-composites/buyers/buyer-contacts/resources/nls/buyer-contacts-strings.ts|root.buyer-contacts.contactHistory|removedBy|Removed by|Removido por|
/jet-composites/buyers/buyer-contacts/resources/nls/buyer-contacts-strings.ts|root.buyer-contacts.contactHistory|effectFrom|Effect from date|Data de in�cio de vig�ncia|Efectivo desde la fecha
/jet-composites/buyers/buyer-contacts/resources/nls/buyer-contacts-strings.ts|root.buyer-contacts.contactHistory|effectTo|Effect to date|Data de t�rmino de vig�ncia|Efectivo hasta la fecha
/jet-composites/buyers/buyer-contacts/resources/nls/buyer-contacts-strings.ts|root.buyer-contacts.notEditableDialog|title|Error||
/jet-composites/buyers/buyer-contacts/resources/nls/buyer-contacts-strings.ts|root.buyer-contacts.notEditableDialog|message|Cannot update contact for this contact type||
/jet-composites/buyers/buyer-contacts/resources/nls/buyer-contacts-strings.ts|root.buyer-contacts.notEditableDialog|cancelLabel|Ok||
/jet-composites/buyers/buyer-create-case-popup/resources/nls/buyer-create-case-popup-strings.ts|root.buyer-create-case-popup.titles|createCase|CREATE CASE||
/jet-composites/buyers/buyer-create-case-popup/resources/nls/buyer-create-case-popup-strings.ts|root.buyer-create-case-popup.titles|caseTitle|Case title *||
/jet-composites/buyers/buyer-create-case-popup/resources/nls/buyer-create-case-popup-strings.ts|root.buyer-create-case-popup.messages|confirmationCreated|Cases created successfully||Casos creados con �xito
/jet-composites/buyers/buyer-create-case-popup/resources/nls/buyer-create-case-popup-strings.ts|root.buyer-create-case-popup.messages|confirmationCreatedDetail|The cases for the selected set of {number} buyers have been created successfully||
/jet-composites/buyers/buyer-create-case-popup/resources/nls/buyer-create-case-popup-strings.ts|root.buyer-create-case-popup.messages|errorCreation|Case creation failure||Creaci�n de caso fallida
/jet-composites/buyers/buyer-create-case-popup/resources/nls/buyer-create-case-popup-strings.ts|root.buyer-create-case-popup.messages|errorCreationdetail|The created cases for the selected set of {number} buyers has failed||
/jet-composites/buyers/buyer-create-case-popup/resources/nls/buyer-create-case-popup-strings.ts|root.buyer-create-case-popup.labels|description|Please fill in the case details to create a case on the selected buyers in bulk.||
/jet-composites/buyers/buyer-create-case-popup/resources/nls/buyer-create-case-popup-strings.ts|root.buyer-create-case-popup.labels|assignee|Assignee *||
/jet-composites/buyers/buyer-create-case-popup/resources/nls/buyer-create-case-popup-strings.ts|root.buyer-create-case-popup.labels|caseType|Case type *||Tipo de caso
/jet-composites/buyers/buyer-create-case-popup/resources/nls/buyer-create-case-popup-strings.ts|root.buyer-create-case-popup.labels|dueDate|Due date||
/jet-composites/buyers/buyer-create-case-popup/resources/nls/buyer-create-case-popup-strings.ts|root.buyer-create-case-popup.labels|note|Note|Nota|
/jet-composites/buyers/buyer-create-case-popup/resources/nls/buyer-create-case-popup-strings.ts|root.buyer-create-case-popup.placeholder|dateFormat|DD/MM/YYYY|DD/MM/AAAA|
/jet-composites/buyers/buyer-create-case-popup/resources/nls/buyer-create-case-popup-strings.ts|root.buyer-create-case-popup.placeholder|fill|Fill in|Preencher|Completar
/jet-composites/buyers/buyer-create-case-popup/resources/nls/buyer-create-case-popup-strings.ts|root.buyer-create-case-popup.placeholder|selectOne|Select an option|Seleccionar uma op��o|
/jet-composites/buyers/buyer-create-case-popup/resources/nls/buyer-create-case-popup-strings.ts|root.buyer-create-case-popup.buttons|cancel|CANCEL|CANCELAR|CANCELAR
/jet-composites/buyers/buyer-create-case-popup/resources/nls/buyer-create-case-popup-strings.ts|root.buyer-create-case-popup.buttons|create|CREATE|CRIAR|CREAR
/jet-composites/buyers/buyer-credit-limits/resources/nls/buyer-credit-limits-strings.ts|root.buyer-credit-limits.labels|levelView|Level view||
/jet-composites/buyers/buyer-customer-details/resources/nls/buyer-customer-details-strings.ts|root.buyer-customer-details|customer|Customer|Cliente|
/jet-composites/buyers/buyer-customer-details/resources/nls/buyer-customer-details-strings.ts|root.buyer-customer-details|expandWindow|Expand window|Expandir janela|
/jet-composites/buyers/buyer-customer-details/resources/nls/buyer-customer-details-strings.ts|root.buyer-customer-details|collapseWindow|Collapse window|Minimizar janela|Contraer la ventana
/jet-composites/buyers/buyer-customer-details/resources/nls/buyer-customer-details-strings.ts|root.buyer-customer-details|customerName|Customer name|Nome do cliente|
/jet-composites/buyers/buyer-customer-details/resources/nls/buyer-customer-details-strings.ts|root.buyer-customer-details|customerNumber|Customer number|N�mero do cliente|
/jet-composites/buyers/buyer-customer-details/resources/nls/buyer-customer-details-strings.ts|root.buyer-customer-details|insuredSince|Insured since|Segurado desde|
/jet-composites/buyers/buyer-customer-details/resources/nls/buyer-customer-details-strings.ts|root.buyer-customer-details|country|Country|Pa�s|Pa�s
/jet-composites/buyers/buyer-customer-details/resources/nls/buyer-customer-details-strings.ts|root.buyer-customer-details|region|Region|Regi�o|
/jet-composites/buyers/buyer-customer-details/resources/nls/buyer-customer-details-strings.ts|root.buyer-customer-details|tradeSector|Trade sector|Sector de actividade|
/jet-composites/buyers/buyer-customer-details/resources/nls/buyer-customer-details-strings.ts|root.buyer-customer-details|kaUnderwriter|KA Underwriter||
/jet-composites/buyers/buyer-customer-details/resources/nls/buyer-customer-details-strings.ts|root.buyer-customer-details|accountManager|Account manager|Gestor de conta|Gestor de la p�liza
/jet-composites/buyers/buyer-customer-details/resources/nls/buyer-customer-details-strings.ts|root.buyer-customer-details|agent|Agent|Agente|Agente
/jet-composites/buyers/buyer-customer-details/resources/nls/buyer-customer-details-strings.ts|root.buyer-customer-details|contactPerson|Contact person|Pessoa de contacto|
/jet-composites/buyers/buyer-customer-details/resources/nls/buyer-customer-details-strings.ts|root.buyer-customer-details|broker|Broker|Broker|Broker
/jet-composites/buyers/buyer-customer-details/resources/nls/buyer-customer-details-strings.ts|root.buyer-customer-details|agency|Agency|Ag�ncia|Agencia
/jet-composites/buyers/buyer-customer-details/resources/nls/buyer-customer-details-strings.ts|root.buyer-customer-details|uwRemarks|UW Remarks||
/jet-composites/buyers/buyer-customer-details/resources/nls/buyer-customer-details-strings.ts|root.buyer-customer-details|kauThreshold|KAU Threshold||
/jet-composites/buyers/buyer-customer-details/resources/nls/buyer-customer-details-strings.ts|root.buyer-customer-details|disclosure|Disclosure||
/jet-composites/buyers/buyer-customer-details/resources/nls/buyer-customer-details-strings.ts|root.buyer-customer-details|sanctions|Sanctions|San��es|
/jet-composites/buyers/buyer-customer-details/resources/nls/buyer-customer-details-strings.ts|root.buyer-customer-details|businessUnit|Business unit|Unidade de neg�cio|Unidad de negocio
/jet-composites/buyers/buyer-customer-details/resources/nls/buyer-customer-details-strings.ts|root.buyer-customer-details|branch|Branch|Sucursal|Sucursal
/jet-composites/buyers/buyer-customer-details/resources/nls/buyer-customer-details-strings.ts|root.buyer-customer-details|yes|Yes|Sim|
/jet-composites/buyers/buyer-customer-policy-details/resources/nls/buyer-customer-policy-details-strings.ts|root.buyer-customer-policy-details|showAll|Show all|Mostrar tudo|
/jet-composites/buyers/buyer-customer-policy-details/resources/nls/buyer-customer-policy-details-strings.ts|root.buyer-customer-policy-details|policy|Policy|Ap�lice|
/jet-composites/buyers/buyer-customer-policy-details/resources/nls/buyer-customer-policy-details-strings.ts|root.buyer-customer-policy-details.tablePolicy|policyNumber|Policy number|N�mero da ap�lice|
/jet-composites/buyers/buyer-customer-policy-details/resources/nls/buyer-customer-policy-details-strings.ts|root.buyer-customer-policy-details.tablePolicy|policyStatus|Policy status|Estado da ap�lice|
/jet-composites/buyers/buyer-customer-policy-details/resources/nls/buyer-customer-policy-details-strings.ts|root.buyer-customer-policy-details.tablePolicy|customerNumber|Customer number|N�mero de cliente|
/jet-composites/buyers/buyer-customer-policy-details/resources/nls/buyer-customer-policy-details-strings.ts|root.buyer-customer-policy-details.tablePolicy|customerName|Customer name|Nome do cliente|
/jet-composites/buyers/buyer-customer-policy-details/resources/nls/buyer-customer-policy-details-strings.ts|root.buyer-customer-policy-details.tablePolicy|roleCustomer|Role of the customer||
/jet-composites/buyers/buyer-customer-policy-details/resources/nls/buyer-customer-policy-details-strings.ts|root.buyer-customer-policy-details.formPolicy|policyNumber|Policy number|N�mero da ap�lice|
/jet-composites/buyers/buyer-customer-policy-details/resources/nls/buyer-customer-policy-details-strings.ts|root.buyer-customer-policy-details.formPolicy|language|Language|Idioma|
/jet-composites/buyers/buyer-customer-policy-details/resources/nls/buyer-customer-policy-details-strings.ts|root.buyer-customer-policy-details.formPolicy|policyCurrency|Policy currency|Divisa da ap�lice|
/jet-composites/buyers/buyer-customer-policy-details/resources/nls/buyer-customer-policy-details-strings.ts|root.buyer-customer-policy-details.formPolicy|policyStatus|policy status|Estado da ap�lice|
/jet-composites/buyers/buyer-customer-policy-details/resources/nls/buyer-customer-policy-details-strings.ts|root.buyer-customer-policy-details.formPolicy|policyStartDate|Policy start date|Data de in�cio da ap�lice|
/jet-composites/buyers/buyer-customer-policy-details/resources/nls/buyer-customer-policy-details-strings.ts|root.buyer-customer-policy-details.formPolicy|insuranceYear|Insurance year||
/jet-composites/buyers/buyer-customer-policy-details/resources/nls/buyer-customer-policy-details-strings.ts|root.buyer-customer-policy-details.formPolicy|policytype|Policy type|Tipo de ap�lice|
/jet-composites/buyers/buyer-customer-policy-details/resources/nls/buyer-customer-policy-details-strings.ts|root.buyer-customer-policy-details.formPolicy|renewalsDate|Renewal date|Data de renova��o|
/jet-composites/buyers/buyer-customer-policy-details/resources/nls/buyer-customer-policy-details-strings.ts|root.buyer-customer-policy-details.formPolicy|factoringPolicy|Factoring policy|Ap�lice de factoring|
/jet-composites/buyers/buyer-customer-policy-details/resources/nls/buyer-customer-policy-details-strings.ts|root.buyer-customer-policy-details.formPolicy|minimunCoverage|Minimun coverage limit||
/jet-composites/buyers/buyer-customer-policy-details/resources/nls/buyer-customer-policy-details-strings.ts|root.buyer-customer-policy-details.formPolicy|datumLine|Datum line||
/jet-composites/buyers/buyer-customer-policy-details/resources/nls/buyer-customer-policy-details-strings.ts|root.buyer-customer-policy-details.formPolicy|causesCovered|Causes of loss covered||
/jet-composites/buyers/buyer-customer-policy-details/resources/nls/buyer-customer-policy-details-strings.ts|root.buyer-customer-policy-details.formPolicy|gracePeriod|Grace period||Periodo de gracia
/jet-composites/buyers/buyer-customer-policy-details/resources/nls/buyer-customer-policy-details-strings.ts|root.buyer-customer-policy-details.formPolicy|frontinPartner|Fronting partner||
/jet-composites/buyers/buyer-customer-policy-details/resources/nls/buyer-customer-policy-details-strings.ts|root.buyer-customer-policy-details.formPolicy|paymentOverdue|Payment overdue|Atraso de pagamento|
/jet-composites/buyers/buyer-customer-policy-details/resources/nls/buyer-customer-policy-details-strings.ts|root.buyer-customer-policy-details.formPolicy|declarationType|Declaration type|Tipo de declara��o|Tipo de declaraci�n
/jet-composites/buyers/buyer-customer-policy-details/resources/nls/buyer-customer-policy-details-strings.ts|root.buyer-customer-policy-details.formPolicy|policyMark|Policy mark||
/jet-composites/buyers/buyer-customer-policy-details/resources/nls/buyer-customer-policy-details-strings.ts|root.buyer-customer-policy-details.formPolicy|traetment|Treatment|Tratamento|
/jet-composites/buyers/buyer-customer-policy-details/resources/nls/buyer-customer-policy-details-strings.ts|root.buyer-customer-policy-details.formPolicy|ima|IMA|IMA|
/jet-composites/buyers/buyer-customer-policy-details/resources/nls/buyer-customer-policy-details-strings.ts|root.buyer-customer-policy-details.formPolicy|iml|IML||
/jet-composites/buyers/buyer-customer-policy-details/resources/nls/buyer-customer-policy-details-strings.ts|root.buyer-customer-policy-details.formPolicy|bindingContract|Binding contract||Contrato vinculante
/jet-composites/buyers/buyer-customer-policy-details/resources/nls/buyer-customer-policy-details-strings.ts|root.buyer-customer-policy-details.formPolicy|advancedPayment|Advanced payment risk||Cobertura de pagos anticipados
/jet-composites/buyers/buyer-customer-policy-details/resources/nls/buyer-customer-policy-details-strings.ts|root.buyer-customer-policy-details.formPolicy|riskPrinciple|Risk principle||
/jet-composites/buyers/buyer-customer-policy-details/resources/nls/buyer-customer-policy-details-strings.ts|root.buyer-customer-policy-details.formPolicy|policyClass|Policy class|Classe da ap�lice|
/jet-composites/buyers/buyer-customer-policy-details/resources/nls/buyer-customer-policy-details-strings.ts|root.buyer-customer-policy-details.formPolicy|serviceLevel|Service level|N�vel de servi�o|
/jet-composites/buyers/buyer-customer-policy-details/resources/nls/buyer-customer-policy-details-strings.ts|root.buyer-customer-policy-details.formPolicy|guaranteed|Guaranteed %|Garantia %|
/jet-composites/buyers/buyer-customer-policy-details/resources/nls/buyer-customer-policy-details-strings.ts|root.buyer-customer-policy-details.formPolicy|insuredRisk|Insured % for polity risk|Seguro % para risco pol�tico|
/jet-composites/buyers/buyer-customer-policy-details/resources/nls/buyer-customer-policy-details-strings.ts|root.buyer-customer-policy-details.formPolicy|continuationCover|Continuation of cover||Continuaci�n de cobertura
