file|object|label|english|portuguese|spanish
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.profit|sales_to_associates|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.profit|cost_of_sales|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.profit|gross_profit|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.profit|sga_expenses|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.profit|change_in_inventories|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.profit|materials_services|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.profit|staff_costs|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.profit|provisions|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.profit|depreciation|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.profit|other_operating_income_expenses|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.profit|other_operating_income|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.profit|other_operating_expenses|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.profit|operating_result|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.profit|net_interest|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.profit|interest_paid|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.profit|interest_received|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.profit|other_income_expenses|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.profit|financial_income_from_associates|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.profit|financial_expenditure_from_associates|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.profit|extraordinary_income|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.profit|extraordinary_expenses|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.profit|profit_loss_before_tax|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.profit|tax|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.profit|profit_loss_after_tax|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.profit|from_discontinued_operations|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.profit|to_non_controlling_interests|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.profit|dividends|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.profit|net_profit_retained_earnings|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.profit|ebitda|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.profit|adjusted_ebidta|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.profit|amortization|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.profit|ebit|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.profit|adjusted_ebit|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.profit|net_capex|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.profit|orders_booked|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.profit|orders_in_hand|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_assets|total_current_assets|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_assets|cash_equivalents|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_assets|trade_receivables|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_assets|bank_acceptance_draft|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_assets|from_associates|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_assets|quick_assets|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_assets|advance_payments|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_assets|inventories|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_assets|raw_materials|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_assets|work_in_progress|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_assets|finished_goods|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_assets|other_current_assets|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_assets|lending_to_associates|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_assets|tax_assets|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_assets|total_fixed_assets|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_assets|tangible_fixed_assets|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_assets|land_building|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_assets|plant_machinery_equipment|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_assets|other_tangible_assets|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_assets|construction_in_progress|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_assets|financial_assets|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_assets|loans_to_associates|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_assets|equity_in_associates|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_assets|right_of_use_assets|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_assets|other_financial_assets|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_assets|other_fixed_assets|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_assets|deferred_tax|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_assets|held_for_sale|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_assets|intangible_fixed_assets|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_assets|goodwill|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_assets|brand_intellectual_property|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_assets|total_assets|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_assets|balance_sheet_error|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_liabilities|total_current_liabilities|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_liabilities|credit_facilities|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_liabilities|bank_overdrafts|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_liabilities|current_portion_longterm_debt|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_liabilities|from_associates|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_liabilities|advance_payments|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_liabilities|lease_liabilities|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_liabilities|trade_payables|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_liabilities|to_associates|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_liabilities|bank_acceptance_draft|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_liabilities|reverse_factoring|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_liabilities|other_current_liabilities|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_liabilities|from_assets_held_for_sale|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_liabilities|total_long_term_liabilities|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_liabilities|loans|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_liabilities|bank_loans|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_liabilities|from_associates1|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_liabilities|lt_lease_liabilities|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_liabilities|provisions|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_liabilities|pension|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_liabilities|tax|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_liabilities|other_long_term_liabilities|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_liabilities|shareholder_loans|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_liabilities|subordinated_loans|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_liabilities|badwill|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_liabilities|networth_equity|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_liabilities|paidup_capital|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_liabilities|reserves|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_liabilities|revaluation|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_liabilities|retained_earnings|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_liabilities|total_debt_equity|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_liabilities|contingent_liabilities|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_liabilities|tangible_networth_equity|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.balance_report.balance_liabilities|net_financial_debt|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.cash_flow_report|cash_provided_operating_activities|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.cash_flow_report|net_income|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.cash_flow_report|dep_amortisation_provisions|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.cash_flow_report|gross_operating_cash_flow|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.cash_flow_report|trade_receivables|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.cash_flow_report|inventory|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.cash_flow_report|current_assets|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.cash_flow_report|current_liabilities|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.cash_flow_report|cash_provided_investing_activities|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.cash_flow_report|fixed_assets|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.cash_flow_report|intangible_assets|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.cash_flow_report|financial_assets|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.cash_flow_report|other|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.cash_flow_report|cash_provided_fin_activities|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.cash_flow_report|interest_received|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.cash_flow_report|interest_paid|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.cash_flow_report|borrowings|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.cash_flow_report|proceeds_from_issue_share_capital|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.cash_flow_report|purchase_treasury_stock|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.cash_flow_report|dividend_paid|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.cash_flow_report|cash_start_of_period|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.cash_flow_report|cash_end_of_period|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.ratios_report|profitability_node|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.ratios_report|gross_profit_margin|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.ratios_report|operating_profit_margin|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.ratios_report|pre_tax_profit_margin|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.ratios_report|net_profit_margin|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.ratios_report|ebitda_margin|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.ratios_report|roce|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.ratios_report|roe|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.ratios_report|roa|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.ratios_report|liquidity_node|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.ratios_report|creditor_days|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.ratios_report|stock_days|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.ratios_report|debtor_days|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.ratios_report|credit_cycle|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.ratios_report|net_fin_debt_ebitda|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.ratios_report|net_fin_debt_ebit|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.ratios_report|interest_coverage|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.ratios_report|dividend_payout_ratio|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.ratios_report|current_ratio|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.ratios_report|quick_ratio|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.ratios_report|working_capital|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.ratios_report|working_capital_required|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.ratios_report|cash_op_interest_paid|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.ratios_report|solvency_node|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.ratios_report|solvability|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.ratios_report|gearing|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.ratios_report|short_term_gearing|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.ratios_report|net_fin_debt_to_assets|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.ratios_report|tangible_equity_to_assets|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.ratios_report|cost_debt|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.ratios_report|sales_to_networth|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.field.ratios_report|net_interest_to_sales|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.saveUpadateDialog|title|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.saveUpadateDialog|messageWarningBalanceSheetDate|||
/jet-composites/buyers/buyer-financials/resources/nls/buyer-financials-strings.ts|root.buyer-financials.saveUpadateDialog|messageWarningAccountsPeriod|||
/jet-composites/buyers/buyer-financials-header/resources/nls/buyer-financials-header-strings.ts|root.buyer-financials-header|title|||
/jet-composites/buyers/buyer-financials-header/resources/nls/buyer-financials-header-strings.ts|root.buyer-financials-header|IBR|||
/jet-composites/buyers/buyer-financials-header/resources/nls/buyer-financials-header-strings.ts|root.buyer-financials-header|overrulingReason|||
/jet-composites/buyers/buyer-financials-header/resources/nls/buyer-financials-header-strings.ts|root.buyer-financials-header|financialStrength|||
/jet-composites/buyers/buyer-financials-header/resources/nls/buyer-financials-header-strings.ts|root.buyer-financials-header|managementStrength|||
/jet-composites/buyers/buyer-financials-header/resources/nls/buyer-financials-header-strings.ts|root.buyer-financials-header|marketPosition|||
/jet-composites/buyers/buyer-financials-header/resources/nls/buyer-financials-header-strings.ts|root.buyer-financials-header|abilityToRespondToChange|||
/jet-composites/buyers/buyer-financials-header/resources/nls/buyer-financials-header-strings.ts|root.buyer-financials-header|overallOpinion|||
/jet-composites/buyers/buyer-financials-header/resources/nls/buyer-financials-header-strings.ts|root.buyer-financials-header|save|||
/jet-composites/buyers/buyer-financials-header/resources/nls/buyer-financials-header-strings.ts|root.buyer-financials-header.notification|confirm|||
/jet-composites/buyers/buyer-financials-header/resources/nls/buyer-financials-header-strings.ts|root.buyer-financials-header.notification|delete|||
/jet-composites/buyers/buyer-financials-header/resources/nls/buyer-financials-header-strings.ts|root.buyer-financials-header.notification|error|||
/jet-composites/buyers/buyer-front-sheet/resources/nls/buyer-front-sheet-strings.ts|root.buyer-front-sheet|buyerFrontSheet|||
/jet-composites/buyers/buyer-front-sheet/resources/nls/buyer-front-sheet-strings.ts|root.buyer-front-sheet|approvedOn|||
/jet-composites/buyers/buyer-front-sheet/resources/nls/buyer-front-sheet-strings.ts|root.buyer-front-sheet|approvedBy|||
/jet-composites/buyers/buyer-front-sheet/resources/nls/buyer-front-sheet-strings.ts|root.buyer-front-sheet|reviewedOn|||
/jet-composites/buyers/buyer-front-sheet/resources/nls/buyer-front-sheet-strings.ts|root.buyer-front-sheet|reviewedBy|||
/jet-composites/buyers/buyer-front-sheet/resources/nls/buyer-front-sheet-strings.ts|root.buyer-front-sheet|createdOn|||
/jet-composites/buyers/buyer-front-sheet/resources/nls/buyer-front-sheet-strings.ts|root.buyer-front-sheet|createdBy|||
/jet-composites/buyers/buyer-front-sheet/resources/nls/buyer-front-sheet-strings.ts|root.buyer-front-sheet|creditCommitteeOf|||
/jet-composites/buyers/buyer-front-sheet/resources/nls/buyer-front-sheet-strings.ts|root.buyer-front-sheet|typeMeeting|||
/jet-composites/buyers/buyer-front-sheet/resources/nls/buyer-front-sheet-strings.ts|root.buyer-front-sheet|presentedBy|||
/jet-composites/buyers/buyer-front-sheet/resources/nls/buyer-front-sheet-strings.ts|root.buyer-front-sheet|preparedBy|||
/jet-composites/buyers/buyer-front-sheet/resources/nls/buyer-front-sheet-strings.ts|root.buyer-front-sheet|urgent|||
/jet-composites/buyers/buyer-front-sheet/resources/nls/buyer-front-sheet-strings.ts|root.buyer-front-sheet|specialAcceptance|||
/jet-composites/buyers/buyer-front-sheet/resources/nls/buyer-front-sheet-strings.ts|root.buyer-front-sheet|reasonForSubmission|||
/jet-composites/buyers/buyer-front-sheet/resources/nls/buyer-front-sheet-strings.ts|root.buyer-front-sheet|riskServiceUnit|||
/jet-composites/buyers/buyer-front-sheet/resources/nls/buyer-front-sheet-strings.ts|root.buyer-front-sheet|lastReviewDate|||
/jet-composites/buyers/buyer-front-sheet/resources/nls/buyer-front-sheet-strings.ts|root.buyer-front-sheet|country|||
/jet-composites/buyers/buyer-front-sheet/resources/nls/buyer-front-sheet-strings.ts|root.buyer-front-sheet|buyerName|||
/jet-composites/buyers/buyer-front-sheet/resources/nls/buyer-front-sheet-strings.ts|root.buyer-front-sheet|buyerId|||
/jet-composites/buyers/buyer-front-sheet/resources/nls/buyer-front-sheet-strings.ts|root.buyer-front-sheet|legalForm|||
/jet-composites/buyers/buyer-front-sheet/resources/nls/buyer-front-sheet-strings.ts|root.buyer-front-sheet|globalStaff|||
/jet-composites/buyers/buyer-front-sheet/resources/nls/buyer-front-sheet-strings.ts|root.buyer-front-sheet|financialsConsolidated|||
/jet-composites/buyers/buyer-front-sheet/resources/nls/buyer-front-sheet-strings.ts|root.buyer-front-sheet|financialsAudited|||
/jet-composites/buyers/buyer-front-sheet/resources/nls/buyer-front-sheet-strings.ts|root.buyer-front-sheet|financialsDate|||
/jet-composites/buyers/buyer-front-sheet/resources/nls/buyer-front-sheet-strings.ts|root.buyer-front-sheet|ibrPrevious|||
/jet-composites/buyers/buyer-front-sheet/resources/nls/buyer-front-sheet-strings.ts|root.buyer-front-sheet|ibrCurrent|||
/jet-composites/buyers/buyer-front-sheet/resources/nls/buyer-front-sheet-strings.ts|root.buyer-front-sheet|buyerActivity|||
/jet-composites/buyers/buyer-front-sheet/resources/nls/buyer-front-sheet-strings.ts|root.buyer-front-sheet|externalRatings|||
/jet-composites/buyers/buyer-front-sheet/resources/nls/buyer-front-sheet-strings.ts|root.buyer-front-sheet|stockExcahnge|||
/jet-composites/buyers/buyer-front-sheet/resources/nls/buyer-front-sheet-strings.ts|root.buyer-front-sheet|ecap|||
/jet-composites/buyers/buyer-front-sheet/resources/nls/buyer-front-sheet-strings.ts|root.buyer-front-sheet|specialAcceptanceReinsurance|||
/jet-composites/buyers/buyer-front-sheet/resources/nls/buyer-front-sheet-strings.ts|root.buyer-front-sheet|nextReviewDate|||
/jet-composites/buyers/buyer-front-sheet/resources/nls/buyer-front-sheet-strings.ts|root.buyer-front-sheet|nextReviewDateCurrentParams|||
/jet-composites/buyers/buyer-front-sheet/resources/nls/buyer-front-sheet-strings.ts|root.buyer-front-sheet|nextReviewDateNewParams|||
/jet-composites/buyers/buyer-front-sheet/resources/nls/buyer-front-sheet-strings.ts|root.buyer-front-sheet|dataQuality|||
/jet-composites/buyers/buyer-front-sheet/resources/nls/buyer-front-sheet-strings.ts|root.buyer-front-sheet|financialsCheckedCorrect|||
/jet-composites/buyers/buyer-front-sheet/resources/nls/buyer-front-sheet-strings.ts|root.buyer-front-sheet|activityCodeCheckedCorrect|||
/jet-composites/buyers/buyer-front-sheet/resources/nls/buyer-front-sheet-strings.ts|root.buyer-front-sheet|riskGroupingCheckedCorrect|||
/jet-composites/buyers/buyer-front-sheet/resources/nls/buyer-front-sheet-strings.ts|root.buyer-front-sheet|singleHighestLimit|||
/jet-composites/buyers/buyer-front-sheet/resources/nls/buyer-front-sheet-strings.ts|root.buyer-front-sheet|standardLimit|||
/jet-composites/buyers/buyer-front-sheet/resources/nls/buyer-front-sheet-strings.ts|root.buyer-front-sheet|highestLimit|||
/jet-composites/buyers/buyer-front-sheet/resources/nls/buyer-front-sheet-strings.ts|root.buyer-front-sheet|riskRegulator|||
